Area,Date,Cases,Deaths
Aragón,2020-05-22,5643,343
Aragón,2020-05-23,5661,343
Aragón,2020-05-24,5665,343
Aragón,2020-05-25,5687,345
Aragón,2020-05-26,5702,345
Aragón,2020-05-27,5721,345
Aragón,2020-05-28,5733,345
Aragón,2020-05-29,5744,345
Aragón,2020-05-30,5753,345
Aragón,2020-05-31,5756,346
Aragón,2020-06-01,5763,346
Aragón,2020-06-02,5783,346
Aragón,2020-06-03,5784,346
Aragón,2020-06-04,5808,346
Aragón,2020-06-05,5819,346
Aragón,2020-06-06,5829,346
Aragón,2020-06-07,5835,346
Aragón,2020-06-08,5839,346
Aragón,2020-06-09,5853,346
Aragón,2020-06-10,5859,346
Aragón,2020-06-11,5867,346
Aragón,2020-06-12,5872,346
Aragón,2020-06-13,5877,346
Aragón,2020-06-14,5879,346
Aragón,2020-06-15,5880,346
Aragón,2020-06-16,5884,346
Aragón,2020-06-17,5889,346
Aragón,2020-06-18,5915,347
Aragón,2020-06-19,5932,347
Aragón,2020-06-20,5962,347
Aragón,2020-06-21,5994,347
Aragón,2020-06-22,6027,347
Aragón,2020-06-23,6058,347
Aragón,2020-06-24,6102,347
Aragón,2020-06-25,6144,347
Aragón,2020-06-26,6166,347
Aragón,2020-06-27,6208,347
Aragón,2020-06-28,6221,347
Aragón,2020-06-29,6233,347
Aragón,2020-06-30,6255,347
Aragón,2020-07-01,6285,347
Aragón,2020-07-02,6317,349
Aragón,2020-07-03,6357,350
Aragón,2020-07-04,6386,350
Aragón,2020-07-05,6398,350
Aragón,2020-07-06,6425,350
Aragón,2020-07-07,6480,350
Aragón,2020-07-08,6534,350
Aragón,2020-07-09,6598,350
Aragón,2020-07-10,6660,352
Aragón,2020-07-11,6776,353
Aragón,2020-07-12,6811,353
Aragón,2020-07-13,6903,354
Aragón,2020-07-14,7073,354
Aragón,2020-07-15,7345,355
Aragón,2020-07-16,7597,356
Aragón,2020-07-17,7899,357
Aragón,2020-07-18,8155,358
Aragón,2020-07-19,8452,359
Aragón,2020-07-20,8648,359
Aragón,2020-07-21,8964,360
Aragón,2020-07-22,9381,362
Aragón,2020-07-23,9706,363
Aragón,2020-07-24,10199,363
Aragón,2020-07-25,10514,363
Aragón,2020-07-26,10945,366
Aragón,2020-07-27,11355,368
Aragón,2020-07-28,11842,370
Aragón,2020-07-29,12232,375
Aragón,2020-07-30,12789,376
Aragón,2020-07-31,13336,377
Aragón,2020-08-01,14447,380
Aragón,2020-08-02,14976,383
Aragón,2020-08-03,15392,386
Aragón,2020-08-04,15997,388
Aragón,2020-08-05,16372,389
Aragón,2020-08-06,16989,390
Aragón,2020-08-07,17604,394
Aragón,2020-08-08,18231,397
Aragón,2020-08-09,18554,399
Aragón,2020-08-10,19015,400
Aragón,2020-08-11,19336,401
Aragón,2020-08-12,19771,403
Aragón,2020-08-13,20267,407
Aragón,2020-08-14,20844,411
Aragón,2020-08-15,21315,413
Aragón,2020-08-16,21677,416
Aragón,2020-08-17,22048,418
Aragón,2020-08-18,22506,419
Aragón,2020-08-19,22855,422
Aragón,2020-08-20,23244,423
Aragón,2020-08-21,23523,426
Aragón,2020-08-22,23934,428
Aragón,2020-08-23,24142,432
Aragón,2020-08-24,24313,436
Aragón,2020-08-25,24606,438
Aragón,2020-08-26,24885,439
Aragón,2020-08-27,25082,440
Aragón,2020-08-28,25374,442
Aragón,2020-08-29,25631,443
Aragón,2020-08-30,25805,445
Aragón,2020-08-31,26049,448
Aragón,2020-09-01,26293,451
Aragón,2020-09-02,26531,452
Aragón,2020-09-03,26888,453
Aragón,2020-09-04,27156,453
Aragón,2020-09-05,27575,454
Aragón,2020-09-06,27794,456
Aragón,2020-09-07,28008,458
Aragón,2020-09-08,28300,459
Aragón,2020-09-09,28681,462
Aragón,2020-09-10,29063,465
Aragón,2020-09-11,29570,467
Aragón,2020-09-12,29912,469
Aragón,2020-09-13,30305,470
Aragón,2020-09-14,30531,470
Aragón,2020-09-15,30828,476
Aragón,2020-09-16,31164,477
Aragón,2020-09-17,31587,478
Aragón,2020-09-18,32024,480
Aragón,2020-09-19,32439,483
Aragón,2020-09-20,32715,486
Aragón,2020-09-21,33036,488
Aragón,2020-09-22,33256,489
Aragón,2020-09-23,33508,490
Aragón,2020-09-24,33940,492
Aragón,2020-09-25,34353,495
Aragón,2020-09-26,34635,498
Aragón,2020-09-27,35011,501
Aragón,2020-09-28,35227,503
Aragón,2020-09-29,35541,505
Aragón,2020-09-30,35815,506
Aragón,2020-10-01,36184,508
Aragón,2020-10-02,36612,511
Aragón,2020-10-03,36925,514
Aragón,2020-10-04,37237,515
Aragón,2020-10-05,37536,516
Aragón,2020-10-06,37946,516
Aragón,2020-10-07,38389,517
Aragón,2020-10-08,38888,523
Aragón,2020-10-09,39472,523
Aragón,2020-10-10,39855,527
Aragón,2020-10-11,40239,532
Aragón,2020-10-12,40590,533
Aragón,2020-10-13,40895,535
Aragón,2020-10-14,41475,540
Aragón,2020-10-15,42099,542
Aragón,2020-10-16,42793,543
Aragón,2020-10-17,43358,549
Aragón,2020-10-18,43837,551
Aragón,2020-10-19,44569,559
Aragón,2020-10-20,45512,565
Aragón,2020-10-21,46550,571
Aragón,2020-10-22,47727,580
Aragón,2020-10-23,49010,585
Aragón,2020-10-24,50055,591
Aragón,2020-10-25,50807,594
Aragón,2020-10-26,51825,601
Aragón,2020-10-27,53017,602
Aragón,2020-10-28,54163,610
Aragón,2020-10-29,55358,617
Aragón,2020-10-30,56557,626
Aragón,2020-10-31,57563,631
Aragón,2020-11-01,58246,635
Aragón,2020-11-02,58874,640
Aragón,2020-11-03,59698,647
Aragón,2020-11-04,60753,654
Aragón,2020-11-05,61709,663
Aragón,2020-11-06,62751,668
Aragón,2020-11-07,63492,673
Aragón,2020-11-08,63868,674
Aragón,2020-11-09,64526,680
Aragón,2020-11-10,65323,691
Aragón,2020-11-11,66011,696
Aragón,2020-11-12,66639,698
Aragón,2020-11-13,67218,700
Aragón,2020-11-14,67559,704
Aragón,2020-11-15,67819,709
Aragón,2020-11-16,68198,716
Aragón,2020-11-17,68658,717
Aragón,2020-11-18,69187,721
Aragón,2020-11-19,69579,727
Aragón,2020-11-20,69950,730
Aragón,2020-11-21,70218,732
Aragón,2020-11-22,70362,734
Aragón,2020-11-23,70587,735
Aragón,2020-11-24,70912,737
Aragón,2020-11-25,71215,739
Aragón,2020-11-26,71554,744
Aragón,2020-11-27,71864,745
Aragón,2020-11-28,72161,750
Aragón,2020-11-29,72320,756
Aragón,2020-11-30,72537,756
Aragón,2020-12-01,72898,765
Aragón,2020-12-02,73196,766
Aragón,2020-12-03,73446,768
Aragón,2020-12-04,73672,771
Aragón,2020-12-05,73832,772
Aragón,2020-12-06,73955,775
Aragón,2020-12-07,74080,777
Aragón,2020-12-08,74187,779
Aragón,2020-12-09,74369,782
Aragón,2020-12-10,74680,783
Aragón,2020-12-11,74973,784
Aragón,2020-12-12,75162,784
Aragón,2020-12-13,75303,786
Aragón,2020-12-14,75497,787
Aragón,2020-12-15,75759,793
Aragón,2020-12-16,75978,796
Aragón,2020-12-17,76150,798
Aragón,2020-12-18,76382,800
Aragón,2020-12-19,76553,801
Aragón,2020-12-20,76655,802
Aragón,2020-12-21,76818,803
Aragón,2020-12-22,77023,805
Aragón,2020-12-23,77175,806
Aragón,2020-12-24,77521,809
Aragón,2020-12-25,77655,811
Aragón,2020-12-26,77756,817
Aragón,2020-12-27,77901,819
Aragón,2020-12-28,78175,820
Aragón,2020-12-29,78589,822
Aragón,2020-12-30,79034,826
Aragón,2020-12-31,79390,831
Aragón,2021-01-01,79549,832
Aragón,2021-01-02,79772,833
Aragón,2021-01-03,79996,835
Aragón,2021-01-04,80317,835
Aragón,2021-01-05,80905,842
Aragón,2021-01-06,81296,844
Aragón,2021-01-07,81754,846
Aragón,2021-01-08,82435,849
Aragón,2021-01-09,82870,851
Aragón,2021-01-10,83163,853
Aragón,2021-01-11,83612,857
Aragón,2021-01-12,84305,862
Aragón,2021-01-13,85236,867
Aragón,2021-01-14,86053,876
Aragón,2021-01-15,86961,879
Aragón,2021-01-16,87676,880
Aragón,2021-01-17,88075,880
Aragón,2021-01-18,88629,887
Aragón,2021-01-19,89472,891
Aragón,2021-01-20,90242,897
Aragón,2021-01-21,90987,903
Aragón,2021-01-22,91846,907
Aragón,2021-01-23,92478,915
Aragón,2021-01-24,92983,916
Aragón,2021-01-25,93520,919
Aragón,2021-01-26,94353,926
Aragón,2021-01-27,95232,930
Aragón,2021-01-28,95938,936
Aragón,2021-01-29,96609,938
Aragón,2021-01-30,97038,943
Aragón,2021-01-31,97302,945
Aragón,2021-02-01,97769,956
Aragón,2021-02-02,98458,960
Aragón,2021-02-03,99059,967
Aragón,2021-02-04,99657,968
Aragón,2021-02-05,100254,970
Aragón,2021-02-06,100555,975
Aragón,2021-02-07,100747,976
Aragón,2021-02-08,101048,981
Aragón,2021-02-09,101553,987
Aragón,2021-02-10,101967,995
Aragón,2021-02-11,102304,996
Aragón,2021-02-12,102643,998
Aragón,2021-02-13,102874,1003
Aragón,2021-02-14,102975,1006
Aragón,2021-02-15,103191,1007
Aragón,2021-02-16,103472,1010
Aragón,2021-02-17,103718,1010
Aragón,2021-02-18,103926,1016
Aragón,2021-02-19,104162,1021
Aragón,2021-02-20,104329,1022
Aragón,2021-02-21,104430,1026
Aragón,2021-02-22,104597,1028
Aragón,2021-02-23,104809,1030
Aragón,2021-02-24,104992,1034
Aragón,2021-02-25,105193,1037
Aragón,2021-02-26,105384,1038
Aragón,2021-02-27,105510,1039
Aragón,2021-02-28,105565,1042
Aragón,2021-03-01,105708,1045
Aragón,2021-03-02,105943,1049
Aragón,2021-03-03,106122,1051
Aragón,2021-03-04,106294,1055
Aragón,2021-03-05,106436,1055
Aragón,2021-03-06,106535,1057
Aragón,2021-03-07,106578,1061
Aragón,2021-03-08,106686,1063
Aragón,2021-03-09,106855,1064
Aragón,2021-03-10,106997,1067
Aragón,2021-03-11,107158,1070
Aragón,2021-03-12,107275,1071
Aragón,2021-03-13,107380,1072
Aragón,2021-03-14,107422,1073
Aragón,2021-03-15,107525,1075
Aragón,2021-03-16,107672,1077
Aragón,2021-03-17,107790,1079
Aragón,2021-03-18,108002,1081
Aragón,2021-03-19,108171,1082
Aragón,2021-03-20,108278,1083
Aragón,2021-03-21,108323,1085
Aragón,2021-03-22,108422,1087
Aragón,2021-03-23,108564,1088
Aragón,2021-03-24,108740,1088
Aragón,2021-03-25,108893,1093
Aragón,2021-03-26,109065,1094
Aragón,2021-03-27,109176,1098
Aragón,2021-03-28,109256,1100
Aragón,2021-03-29,109384,1102
Aragón,2021-03-30,109614,1102
Aragón,2021-03-31,109808,1105
Aragón,2021-04-01,109963,1105
Aragón,2021-04-02,110055,1110
Aragón,2021-04-03,110192,1111
Aragón,2021-04-04,110319,1114
Aragón,2021-04-05,110544,1116
Aragón,2021-04-06,110907,1121
Aragón,2021-04-07,111231,1124
Aragón,2021-04-08,111566,1126
Aragón,2021-04-09,111810,1127
Aragón,2021-04-10,112049,1129
Aragón,2021-04-11,112159,1129
Aragón,2021-04-12,112339,1133
Aragón,2021-04-13,112663,1138
Aragón,2021-04-14,112937,1139
Aragón,2021-04-15,113220,1146
Aragón,2021-04-16,113598,1150
Aragón,2021-04-17,113826,1155
Aragón,2021-04-18,113939,1157
Aragón,2021-04-19,114128,1159
Aragón,2021-04-20,114470,1162
Aragón,2021-04-21,114810,1167
Aragón,2021-04-22,115115,1170
Aragón,2021-04-23,115379,1172
Aragón,2021-04-24,115526,1176
Aragón,2021-04-25,115674,1178
Aragón,2021-04-26,115962,1181
Aragón,2021-04-27,116313,1185
Aragón,2021-04-28,116675,1186
Aragón,2021-04-29,117051,1186
Aragón,2021-04-30,117463,1191
Aragón,2021-05-01,117678,1193
Aragón,2021-05-02,117840,1195
Aragón,2021-05-03,118031,1196
Aragón,2021-05-04,118413,1200
Aragón,2021-05-05,118749,1207
Aragón,2021-05-06,118992,1210
Aragón,2021-05-07,119287,1215
Aragón,2021-05-08,119441,1216
Aragón,2021-05-09,119530,1218
Aragón,2021-05-10,119686,1220
Aragón,2021-05-11,119910,1222
Aragón,2021-05-12,120149,1222
Aragón,2021-05-13,120378,1224
Aragón,2021-05-14,120587,1225
Aragón,2021-05-15,120739,1228
Aragón,2021-05-16,120803,1232
Aragón,2021-05-17,120939,1235
Aragón,2021-05-18,121191,1239
Aragón,2021-05-19,121409,1239
Aragón,2021-05-20,121650,1240
Aragón,2021-05-21,121834,1242
Aragón,2021-05-22,121983,1242
Aragón,2021-05-23,122038,1243
Aragón,2021-05-24,122156,1250
Aragón,2021-05-25,122320,1252
Aragón,2021-05-26,122473,1252
Aragón,2021-05-27,122614,1253
Aragón,2021-05-28,122793,1253
Aragón,2021-05-29,122897,1254
Aragón,2021-05-30,122945,1255
Aragón,2021-05-31,123074,1258
Aragón,2021-06-01,123227,1259
Aragón,2021-06-02,123389,1260
Aragón,2021-06-03,123543,1262
Aragón,2021-06-04,123684,1262
Aragón,2021-06-05,123780,1262
Aragón,2021-06-06,123806,1263
Aragón,2021-06-07,123876,1263
Aragón,2021-06-08,123993,1264
Aragón,2021-06-09,124096,1265
Aragón,2021-06-10,124217,1265
Aragón,2021-06-11,124299,1266
Aragón,2021-06-12,124364,1266
Aragón,2021-06-13,124395,1266
Aragón,2021-06-14,124462,1268
Aragón,2021-06-15,124554,1268
Aragón,2021-06-16,124648,1268
Aragón,2021-06-17,124729,1268
Aragón,2021-06-18,124819,1268
Aragón,2021-06-19,124884,1268
Aragón,2021-06-20,124909,1269
Aragón,2021-06-21,124975,1270
Aragón,2021-06-22,125084,1271
Aragón,2021-06-23,125183,1271
Aragón,2021-06-24,125250,1271
Aragón,2021-06-25,125351,1271
Aragón,2021-06-26,125418,1271
Aragón,2021-06-27,125446,1271
Aragón,2021-06-28,125515,1271
Aragón,2021-06-29,125670,1271
Aragón,2021-06-30,125864,1271
Aragón,2021-07-01,126110,1272
Aragón,2021-07-02,126404,1272
Aragón,2021-07-03,126653,1272
Aragón,2021-07-04,126833,1272
Aragón,2021-07-05,127181,1272
Aragón,2021-07-06,127838,1272
Aragón,2021-07-07,128609,1272
Aragón,2021-07-08,129374,1272
Aragón,2021-07-09,130195,1273
Aragón,2021-07-10,130813,1273
Aragón,2021-07-11,131199,1274
Aragón,2021-07-12,131828,1274
Aragón,2021-07-13,132786,1274
Aragón,2021-07-14,133848,1276
Aragón,2021-07-15,134889,1277
Aragón,2021-07-16,135807,1277
Aragón,2021-07-17,136529,1279
Aragón,2021-07-18,137078,1279
Aragón,2021-07-19,137843,1280
Aragón,2021-07-20,138892,1281
Aragón,2021-07-21,139853,1284
Aragón,2021-07-22,140883,1285
Aragón,2021-07-23,141831,1287
Aragón,2021-07-24,142433,1290
Aragón,2021-07-25,142822,1292
Aragón,2021-07-26,143328,1295
Aragón,2021-07-27,144199,1298
Aragón,2021-07-28,145015,1298
Aragón,2021-07-29,145783,1301
Aragón,2021-07-30,146531,1301
Aragón,2021-07-31,147023,1301
Aragón,2021-08-01,147301,1301
Aragón,2021-08-02,147682,1302
Aragón,2021-08-03,148301,1302
Aragón,2021-08-04,148981,1303
Aragón,2021-08-05,149579,1306
Aragón,2021-08-06,150124,1306
Aragón,2021-08-07,150464,1310
Aragón,2021-08-08,150660,1313
Aragón,2021-08-09,151010,1314
Aragón,2021-08-10,151428,1315
Aragón,2021-08-11,151873,1317
Aragón,2021-08-12,152276,1317
Aragón,2021-08-13,152599,1320
Aragón,2021-08-14,152841,1320
Aragón,2021-08-15,153006,1320
Aragón,2021-08-16,153095,1321
Aragón,2021-08-17,153356,1324
Aragón,2021-08-18,153769,1325
Aragón,2021-08-19,154173,1326
Aragón,2021-08-20,154416,1327
Aragón,2021-08-21,154666,1327
Aragón,2021-08-22,154776,1327
Aragón,2021-08-23,154982,1327
Aragón,2021-08-24,155316,1327
Aragón,2021-08-25,155581,1328
Aragón,2021-08-26,155797,1331
Aragón,2021-08-27,156053,1332
Aragón,2021-08-28,156177,1332
Aragón,2021-08-29,156241,1333
Aragón,2021-08-30,156397,1333
Aragón,2021-08-31,156615,1333
Aragón,2021-09-01,156824,1334
Aragón,2021-09-02,157029,1335
Aragón,2021-09-03,157184,1336
Aragón,2021-09-04,157344,1337
Aragón,2021-09-05,157422,1337
Aragón,2021-09-06,157548,1339
Aragón,2021-09-07,157729,1340
Aragón,2021-09-08,157849,1340
Aragón,2021-09-09,157990,1341
Aragón,2021-09-10,158116,1342
Aragón,2021-09-11,158175,1343
Aragón,2021-09-12,158207,1343
Aragón,2021-09-13,158333,1345
Aragón,2021-09-14,158420,1345
Aragón,2021-09-15,158550,1345
Aragón,2021-09-16,158642,1345
Aragón,2021-09-17,158733,1345
Aragón,2021-09-18,158796,1345
Aragón,2021-09-19,158843,1346
Aragón,2021-09-20,158942,1346
Aragón,2021-09-21,159073,1346
Aragón,2021-09-22,159158,1346
Aragón,2021-09-23,159250,1347
Aragón,2021-09-24,159338,1347
Aragón,2021-09-25,159390,1347
Aragón,2021-09-26,159429,1347
Aragón,2021-09-27,159509,1348
Aragón,2021-09-28,159590,1349
Aragón,2021-09-29,159693,1349
Aragón,2021-09-30,159797,1349
Aragón,2021-10-01,159858,1350
Aragón,2021-10-02,159904,1350
Aragón,2021-10-03,159924,1351
Aragón,2021-10-04,159992,1351
Aragón,2021-10-05,160068,1352
Aragón,2021-10-06,160128,1353
Aragón,2021-10-07,160196,1353
Aragón,2021-10-08,160248,1353
Aragón,2021-10-09,160272,1353
Aragón,2021-10-10,160293,1353
Aragón,2021-10-11,160348,1353
Aragón,2021-10-12,160373,1353
Aragón,2021-10-13,160433,1353
Aragón,2021-10-14,160491,1354
Aragón,2021-10-15,160566,1354
Aragón,2021-10-16,160601,1354
Aragón,2021-10-17,160637,1354
Aragón,2021-10-18,160737,1355
Aragón,2021-10-19,160827,1355
Aragón,2021-10-20,160906,1355
Aragón,2021-10-21,160982,1356
Aragón,2021-10-22,161040,1356
Aragón,2021-10-23,161077,1357
Aragón,2021-10-24,161097,1359
Aragón,2021-10-25,161160,1359
Aragón,2021-10-26,161227,1359
Aragón,2021-10-27,161303,1359
Aragón,2021-10-28,161354,1359
Aragón,2021-10-29,161457,1361
Aragón,2021-10-30,161534,1363
Aragón,2021-10-31,161584,1363
Aragón,2021-11-01,161606,1364
Aragón,2021-11-02,161714,1364
Aragón,2021-11-03,161864,1364
Aragón,2021-11-04,161986,1365
Aragón,2021-11-05,162152,1365
Aragón,2021-11-06,162235,1365
Aragón,2021-11-07,162284,1365
Aragón,2021-11-08,162424,1366
Aragón,2021-11-09,162576,1367
Aragón,2021-11-10,162751,1368
Aragón,2021-11-11,162935,1369
Aragón,2021-11-12,163118,1371
Aragón,2021-11-13,163249,1372
Aragón,2021-11-14,163309,1374
Aragón,2021-11-15,163501,1375
Aragón,2021-11-16,163737,1375
Aragón,2021-11-17,164074,1375
Aragón,2021-11-18,164366,1375
Aragón,2021-11-19,164639,1376
Aragón,2021-11-20,164907,1377
Aragón,2021-11-21,165055,1378
Aragón,2021-11-22,165376,1379
Aragón,2021-11-23,165818,1380
Aragón,2021-11-24,166278,1380
Aragón,2021-11-25,166791,1380
Aragón,2021-11-26,167301,1381
Aragón,2021-11-27,167685,1381
Aragón,2021-11-28,167940,1381
Aragón,2021-11-29,168430,1383
Aragón,2021-11-30,169110,1384
Aragón,2021-12-01,169867,1385
Aragón,2021-12-02,170624,1386
Aragón,2021-12-03,171468,1387
Aragón,2021-12-04,172107,1387
Aragón,2021-12-05,172515,1390
Aragón,2021-12-06,172740,1392
Aragón,2021-12-07,173343,1393
Aragón,2021-12-08,174103,1393
Aragón,2021-12-09,174103,1393
Asturias,2020-02-15,0,0
Asturias,2020-02-16,0,0
Asturias,2020-02-17,0,0
Asturias,2020-02-18,0,0
Asturias,2020-02-19,0,0
Asturias,2020-02-20,0,0
Asturias,2020-02-21,0,0
Asturias,2020-02-22,0,0
Asturias,2020-02-23,0,0
Asturias,2020-02-24,0,0
Asturias,2020-02-25,0,1
Asturias,2020-02-26,0,1
Asturias,2020-02-27,0,1
Asturias,2020-02-28,0,1
Asturias,2020-02-29,1,2
Asturias,2020-03-01,1,2
Asturias,2020-03-02,1,2
Asturias,2020-03-03,3,2
Asturias,2020-03-04,5,2
Asturias,2020-03-05,5,2
Asturias,2020-03-06,8,2
Asturias,2020-03-07,9,2
Asturias,2020-03-08,11,2
Asturias,2020-03-09,16,2
Asturias,2020-03-10,33,3
Asturias,2020-03-11,38,3
Asturias,2020-03-12,41,3
Asturias,2020-03-13,87,4
Asturias,2020-03-14,126,4
Asturias,2020-03-15,163,4
Asturias,2020-03-16,228,7
Asturias,2020-03-17,273,10
Asturias,2020-03-18,314,12
Asturias,2020-03-19,433,15
Asturias,2020-03-20,528,20
Asturias,2020-03-21,577,24
Asturias,2020-03-22,629,27
Asturias,2020-03-23,762,32
Asturias,2020-03-24,820,41
Asturias,2020-03-25,900,51
Asturias,2020-03-26,969,60
Asturias,2020-03-27,1046,62
Asturias,2020-03-28,1152,67
Asturias,2020-03-29,1216,71
Asturias,2020-03-30,1305,78
Asturias,2020-03-31,1377,86
Asturias,2020-04-01,1445,90
Asturias,2020-04-02,1514,91
Asturias,2020-04-03,1586,93
Asturias,2020-04-04,1640,96
Asturias,2020-04-05,1695,97
Asturias,2020-04-06,1717,99
Asturias,2020-04-07,1746,100
Asturias,2020-04-08,1792,103
Asturias,2020-04-09,1840,104
Asturias,2020-04-10,1883,104
Asturias,2020-04-11,1965,107
Asturias,2020-04-12,2017,109
Asturias,2020-04-13,2047,113
Asturias,2020-04-14,2106,115
Asturias,2020-04-15,2128,116
Asturias,2020-04-16,2181,117
Asturias,2020-04-17,2205,117
Asturias,2020-04-18,2222,118
Asturias,2020-04-19,2232,119
Asturias,2020-04-20,2239,121
Asturias,2020-04-21,2249,121
Asturias,2020-04-22,2260,122
Asturias,2020-04-23,2264,124
Asturias,2020-04-24,2268,124
Asturias,2020-04-25,2280,124
Asturias,2020-04-26,2282,124
Asturias,2020-04-27,2288,124
Asturias,2020-04-28,2303,124
Asturias,2020-04-29,2314,124
Asturias,2020-04-30,2329,125
Asturias,2020-05-01,2330,127
Asturias,2020-05-02,2332,127
