Country,Date,Cases,Deaths,Recovered
Austria,2022-01-24,1625651,15300,1392533
Austria,2022-01-25,1650597,15321,1410808
Austria,2022-01-26,1684608,15333,1426185
Austria,2022-01-27,1727661,15346,1445628
Austria,2022-01-28,1766292,15367,1469235
Austria,2022-01-29,1801040,15385,1491828
Austria,2022-01-30,1828167,15401,1512855
Austria,2022-01-31,1855578,15414,1535587
Austria,2022-02-01,1881472,15440,1560133
Austria,2022-02-02,1920882,15458,1590223
Austria,2022-02-03,1959017,15484,1614379
Austria,2022-02-04,1995346,15512,1642027
Austria,2022-02-05,2027604,15536,1670057
Austria,2022-02-06,2056928,15556,1693812
Austria,2022-02-07,2084227,15572,1719562
Austria,2022-02-08,2111314,15600,1754145
Austria,2022-02-09,2149623,15624,1789727
Austria,2022-02-10,2184873,15648,1828444
Austria,2022-02-11,2217585,15672,1863067
Austria,2022-02-12,2248713,15697,1896809
Austria,2022-02-13,2274664,15710,1935254
Austria,2022-02-14,2299229,15732,1969374
Austria,2022-02-15,2324406,15770,2003110
Austria,2022-02-16,2362662,15819,2039041
Austria,2022-02-17,2393576,15854,2072635
Austria,2022-02-18,2424742,15891,2107339
Austria,2022-02-19,2451024,15919,2140712
Austria,2022-02-20,2473099,15940,2169869
Austria,2022-02-21,2494535,15954,2198462
Austria,2022-02-22,2515962,15994,2227197
Austria,2022-02-23,2550371,16027,2257376
Austria,2022-02-24,2578962,16069,2286292
Austria,2022-02-25,2610286,16097,2314818
Austria,2022-02-26,2636258,16137,2345622
Austria,2022-02-27,2659532,16165,2370487
Austria,2022-02-28,2679742,16189,2395470
Austria,2022-03-01,2704530,16224,2423154
Austria,2022-03-02,2744023,16276,2453789
Austria,2022-03-03,2775589,16315,2478168
Austria,2022-03-04,2808008,16354,2505491
Austria,2022-03-05,2839297,16383,2534897
Austria,2022-03-06,2867760,16407,2560176
Austria,2022-03-07,2893913,16427,2589460
Austria,2022-03-08,2924852,16477,2616093
Austria,2022-03-09,2972647,16524,2643941
Austria,2022-03-10,3022079,16549,2671393
Austria,2022-03-11,3071402,16579,2697610
Austria,2022-03-12,3115867,16598,2727373
Austria,2022-03-13,3153927,16628,2754357
Austria,2022-03-14,3188147,16644,2784996
Austria,2022-03-15,3225272,16688,2816416
Austria,2022-03-16,3283855,16719,2851667
Austria,2022-03-17,3335900,16753,2887173
Austria,2022-03-18,3387012,16779,2926418
Austria,2022-03-19,3429011,16827,2963825
Austria,2022-03-20,3466203,16851,3003103
Austria,2022-03-21,3498075,16876,3044808
Austria,2022-03-22,3532415,16936,3087262
Austria,2022-03-23,3585486,16984,3129004
Austria,2022-03-24,3627093,17038,3168886
Austria,2022-03-25,3665003,17082,3209448
Austria,2022-03-26,3698511,17133,3252752
Austria,2022-03-27,3698511,17133,3252752
Austria,2022-03-28,3747582,17178,3331691
Austria,2022-03-29,3770412,17241,3371749
Austria,2022-03-30,3805155,17294,3415869
Austria,2022-03-31,3831048,17352,3455332
Austria,2022-04-01,3854405,17396,3497957
Austria,2022-04-02,3873448,17453,3537192
Austria,2022-04-03,3887355,17484,3572230
Austria,2022-04-04,3899660,17503,3607702
Austria,2022-04-05,3912606,17568,3643590
Austria,2022-04-06,3933682,17607,3674107
Austria,2022-04-07,3950161,17656,3701204
Austria,2022-04-08,3964246,17686,3729061
Austria,2022-04-09,3976750,17730,3757730
Austria,2022-04-10,3987385,17750,3779116
Austria,2022-04-11,3995418,17768,3799939
Austria,2022-04-12,4004069,17817,3819238
Austria,2022-04-13,4016540,17858,3839507
Austria,2022-04-14,4027023,17896,3857030
Austria,2022-04-15,4036813,17930,3873490
Austria,2022-04-16,4045809,17949,3890719
Austria,2022-04-17,4053217,17963,3904290
Austria,2022-04-18,4059444,17975,3918429
Austria,2022-04-19,4064839,17983,3930478
Austria,2022-04-20,4072410,18016,3945134
Austria,2022-04-21,4084358,18016,3958362
Austria,2022-04-22,4092513,18016,3967810
Austria,2022-04-23,4099049,18035,3979563
Austria,2022-04-24,4104859,18047,3989860
Austria,2022-04-25,4108970,18054,3998778
Austria,2022-04-26,4114558,18076,4008005
Austria,2022-04-27,4122797,18100,4018417
Austria,2022-04-28,4129158,18117,4026844
Austria,2022-04-29,4135344,18138,4034609
Austria,2022-04-30,4140543,18156,4042540
Austria,2022-05-01,4144906,18161,4049476
Austria,2022-05-02,4149004,18170,4055726
Austria,2022-05-03,4154244,18183,4063754
Austria,2022-05-04,4161004,18200,4070732
Austria,2022-05-05,4166759,18222,4078247
Austria,2022-05-06,4172760,18228,4084163
Austria,2022-05-07,4177928,18242,4090144
Austria,2022-05-08,4181545,18245,4095510
Austria,2022-05-09,4185678,18249,4100958
Austria,2022-05-10,4189700,18271,4106651
Austria,2022-05-11,4195691,18279,4112993
Austria,2022-05-12,4200825,18291,4119090
Austria,2022-05-13,4205380,18296,4124821
Austria,2022-05-14,4209157,18303,4130999
Austria,2022-05-15,4212492,18303,4135885
Austria,2022-05-16,4215150,18303,4140792
Austria,2022-05-17,4218059,18312,4145947
Austria,2022-05-18,4222381,18320,4151556
Austria,2022-05-19,4225674,18328,4156309
Austria,2022-05-20,4228908,18333,4156309
Austria,2022-05-21,4231480,18343,4166123
Austria,2022-05-22,4233430,18347,4169371
Austria,2022-05-23,4235183,18599,4173311
Austria,2022-05-24,4237360,18607,4177580
Austria,2022-05-25,4240295,18619,4181437
Austria,2022-05-26,4243293,18632,4184997
Austria,2022-05-27,4244865,18643,4187970
Austria,2022-05-28,4246631,18651,4191006
Austria,2022-05-29,4248507,18651,4193684
Austria,2022-05-30,4250240,18651,4195652
Austria,2022-05-31,4252143,18652,4198897
Austria,2022-06-01,4255871,18658,4202091
Austria,2022-06-02,4258906,18659,4204515
Austria,2022-06-03,4262117,18665,4206881
Austria,2022-06-04,4264738,18669,4210181
Austria,2022-06-05,4267154,18670,4212299
Austria,2022-06-06,4269277,18674,4214477
Belgium,2020-02-15,1,0,0
Belgium,2020-02-16,1,0,0
Belgium,2020-02-17,1,0,0
Belgium,2020-02-18,1,0,0
Belgium,2020-02-19,1,0,0
Belgium,2020-02-20,1,0,0
Belgium,2020-02-21,1,0,0
Belgium,2020-02-22,1,0,0
Belgium,2020-02-23,1,0,0
Belgium,2020-02-24,1,0,0
Belgium,2020-02-25,1,0,0
Belgium,2020-02-26,1,0,0
Belgium,2020-02-27,1,0,0
Belgium,2020-02-28,1,0,0
Belgium,2020-02-29,1,0,0
Belgium,2020-03-01,2,0,0
Belgium,2020-03-02,8,0,0
Belgium,2020-03-03,15,0,0
Belgium,2020-03-04,23,0,0
Belgium,2020-03-05,50,0,0
Belgium,2020-03-06,109,0,0
Belgium,2020-03-07,169,0,0
Belgium,2020-03-08,200,0,0
Belgium,2020-03-09,239,0,0
Belgium,2020-03-10,267,0,0
Belgium,2020-03-11,314,1,0
Belgium,2020-03-12,399,4,0
Belgium,2020-03-13,559,5,0
Belgium,2020-03-14,689,8,0
Belgium,2020-03-15,886,13,0
Belgium,2020-03-16,1058,19,0
Belgium,2020-03-17,1243,30,13
Belgium,2020-03-18,1486,40,30
Belgium,2020-03-19,1795,62,164
Belgium,2020-03-20,2257,95,203
Belgium,2020-03-21,2815,131,262
Belgium,2020-03-22,3401,171,262
Belgium,2020-03-23,3743,218,400
Belgium,2020-03-24,4269,296,460
Belgium,2020-03-25,4937,372,546
Belgium,2020-03-26,6235,479,674
Belgium,2020-03-27,7284,581,857
Belgium,2020-03-28,9134,709,1062
Belgium,2020-03-29,10836,850,1358
Belgium,2020-03-30,11899,999,1526
Belgium,2020-03-31,12775,1169,1695
Belgium,2020-04-01,13964,1377,2131
Belgium,2020-04-02,15348,1609,2494
Belgium,2020-04-03,16770,1828,2871
Belgium,2020-04-04,18431,2064,3246
Belgium,2020-04-05,19691,2334,3750
Belgium,2020-04-06,20814,2580,3985
Belgium,2020-04-07,22194,2837,4156
Belgium,2020-04-08,23403,3114,4680
Belgium,2020-04-09,24983,3435,5163
Belgium,2020-04-10,26667,3706,5567
Belgium,2020-04-11,28018,4008,5985
Belgium,2020-04-12,29647,4293,6462
Belgium,2020-04-13,30589,4558,6706
Belgium,2020-04-14,31119,4835,6867
Belgium,2020-04-15,33573,5096,7106
Belgium,2020-04-16,34809,5376,7561
Belgium,2020-04-17,36138,5622,7960
Belgium,2020-04-18,37183,5827,8347
Belgium,2020-04-19,38496,6035,8756
Belgium,2020-04-20,39983,6225,8894
Belgium,2020-04-21,40956,6431,9001
Belgium,2020-04-22,41889,6634,9432
Belgium,2020-04-23,42797,6815,9799
Belgium,2020-04-24,44293,6973,10121
Belgium,2020-04-25,45325,7130,10416
Belgium,2020-04-26,46134,7273,10784
Belgium,2020-04-27,46687,7427,10877
Belgium,2020-04-28,47334,7562,10942
Belgium,2020-04-29,47859,7672,11282
Belgium,2020-04-30,48519,7779,11575
Belgium,2020-05-01,49032,7866,11891
Belgium,2020-05-02,49517,7960,12210
Belgium,2020-05-03,49906,8035,12308
Belgium,2020-05-04,50267,8129,12377
Belgium,2020-05-05,50509,8224,12440
Belgium,2020-05-06,50781,8306,12730
Belgium,2020-05-07,51420,8382,12979
Belgium,2020-05-08,52011,8453,13200
Belgium,2020-05-09,52596,8527,13410
Belgium,2020-05-10,53081,8598,13641
Belgium,2020-05-11,53449,8670,13696
Belgium,2020-05-12,53779,8735,13731
Belgium,2020-05-13,53981,8780,13936
Belgium,2020-05-14,54288,8836,14110
Belgium,2020-05-15,54644,8879,14300
Belgium,2020-05-16,54989,8924,14459
Belgium,2020-05-17,55280,8954,14629
Belgium,2020-05-18,55559,8985,14656
Belgium,2020-05-19,55791,9022,14686
Belgium,2020-05-20,55983,9055,14846
Belgium,2020-05-21,56235,9085,14987
Belgium,2020-05-22,56511,9119,15122
Belgium,2020-05-23,56810,9160,15154
Belgium,2020-05-24,57092,9185,15271
Belgium,2020-05-25,57342,9218,15296
Belgium,2020-05-26,57455,9244,15319
Belgium,2020-05-27,57592,9268,15464
Belgium,2020-05-28,57849,9293,15571
Belgium,2020-05-29,58061,9319,15681
Belgium,2020-05-30,58186,9335,15768
Belgium,2020-05-31,58381,9358,15886
Belgium,2020-06-01,58517,9380,15918
Belgium,2020-06-02,58615,9401,15933
Belgium,2020-06-03,58685,9424,15958
Belgium,2020-06-04,58767,9444,16047
Belgium,2020-06-05,58907,9458,16111
Belgium,2020-06-06,59072,9470,16189
Belgium,2020-06-07,59226,9481,16290
Belgium,2020-06-08,59348,9493,16314
Belgium,2020-06-09,59437,9502,16323
Belgium,2020-06-10,59569,9514,16391
Belgium,2020-06-11,59711,9526,16452
Belgium,2020-06-12,59819,9533,16497
Belgium,2020-06-13,59918,9543,16546
Belgium,2020-06-14,60029,9548,16588
Belgium,2020-06-15,60100,9551,16609
Belgium,2020-06-16,60155,9559,16624
Belgium,2020-06-17,60244,9566,16683
Belgium,2020-06-18,60348,9573,16723
Belgium,2020-06-19,60476,9578,16750
Belgium,2020-06-20,60550,9582,16770
Belgium,2020-06-21,60550,9585,16770
Belgium,2020-06-22,60550,9594,16770
Belgium,2020-06-23,60810,9606,16770
Belgium,2020-06-24,60898,9610,16770
Belgium,2020-06-25,61007,9613,16889
Belgium,2020-06-26,61106,9618,16917
Belgium,2020-06-27,61209,9620,16940
Belgium,2020-06-28,61295,9628,16940
Belgium,2020-06-29,61361,9633,16940
Belgium,2020-06-30,61427,9636,16983
Belgium,2020-07-01,61509,9644,17020
Belgium,2020-07-02,61598,9646,17043
Belgium,2020-07-03,61727,9651,17072
Belgium,2020-07-04,61838,9653,17090
Belgium,2020-07-05,61909,9656,17090
Belgium,2020-07-06,62016,9658,17090
Belgium,2020-07-07,62058,9659,17121
Belgium,2020-07-08,62123,9662,17137
Belgium,2020-07-09,62210,9663,17158
Belgium,2020-07-10,62357,9665,17178
Belgium,2020-07-11,62469,9665,17195
Belgium,2020-07-12,62606,9667,17195
Belgium,2020-07-13,62707,9671,17195
Belgium,2020-07-14,62781,9671,17222
Belgium,2020-07-15,62872,9674,17241
Belgium,2020-07-16,63039,9679,17252
Belgium,2020-07-17,63238,9684,17268
Belgium,2020-07-18,63499,9686,17288
Belgium,2020-07-19,63706,9689,17288
Belgium,2020-07-20,63893,9690,17288
Belgium,2020-07-21,64094,9692,17320
Belgium,2020-07-22,64258,9693,17329
Belgium,2020-07-23,64627,9695,17346
Belgium,2020-07-24,64847,9697,17368
Belgium,2020-07-25,65199,9702,17393
Belgium,2020-07-26,65727,9703,17424
Belgium,2020-07-27,66026,9705,17438
Belgium,2020-07-28,66428,9709,17451
Belgium,2020-07-29,66662,9710,17475
Belgium,2020-07-30,67335,9713,17491
Belgium,2020-07-31,68006,9715,17512
Belgium,2020-08-01,68751,9718,17545
Belgium,2020-08-02,69402,9720,17572
Belgium,2020-08-03,69849,9725,17589
Belgium,2020-08-04,70314,9728,17597
Belgium,2020-08-05,70648,9733,17638
Belgium,2020-08-06,71158,9738,17660
Belgium,2020-08-07,72016,9742,17699
Belgium,2020-08-08,72784,9748,17727
Belgium,2020-08-09,73401,9750,17765
Belgium,2020-08-10,74152,9755,17779
Belgium,2020-08-11,74620,9766,17791
Belgium,2020-08-12,75008,9779,17840
Belgium,2020-08-13,75647,9790,17882
Belgium,2020-08-14,76191,9802,17912
Belgium,2020-08-15,77113,9814,17940
Belgium,2020-08-16,77869,9823,17980
Belgium,2020-08-17,78323,9830,17993
Belgium,2020-08-18,78534,9837,18002
Belgium,2020-08-19,78897,9849,18047
Belgium,2020-08-20,79479,9858,18077
Belgium,2020-08-21,80178,9862,18130
Belgium,2020-08-22,80894,9865,18164
Belgium,2020-08-23,81468,9870,18203
Belgium,2020-08-24,81936,9873,18224
Belgium,2020-08-25,82092,9878,18241
Belgium,2020-08-26,82447,9878,18290
Belgium,2020-08-27,83030,9879,18330
Belgium,2020-08-28,83500,9884,18359
Belgium,2020-08-29,83952,9886,18381
Belgium,2020-08-30,84599,9891,18402
Belgium,2020-08-31,85042,9894,18414
Belgium,2020-09-01,85236,9895,18421
Belgium,2020-09-02,85487,9897,18456
Belgium,2020-09-03,85911,9898,18489
Belgium,2020-09-04,86544,9899,18512
Belgium,2020-09-05,87174,9901,18533
Belgium,2020-09-06,87825,9906,18554
Belgium,2020-09-07,88367,9907,18566
Belgium,2020-09-08,88769,9909,18575
Belgium,2020-09-09,89141,9912,18601
Belgium,2020-09-10,89691,9917,18634
Belgium,2020-09-11,90568,9917,18658
Belgium,2020-09-12,91537,9919,18688
Belgium,2020-09-13,92478,9923,18708
Belgium,2020-09-14,93455,9925,18722
Belgium,2020-09-15,94306,9927,18736
Belgium,2020-09-16,94795,9930,18788
Belgium,2020-09-17,95948,9935,18809
Belgium,2020-09-18,97976,9936,18853
Belgium,2020-09-19,99649,9937,18907
Belgium,2020-09-20,100748,9944,18944
Belgium,2020-09-21,102295,9948,18964
Belgium,2020-09-22,103392,9950,18976
Belgium,2020-09-23,105226,9955,19038
Belgium,2020-09-24,106887,9959,19078
Belgium,2020-09-25,108768,9965,19122
Belgium,2020-09-26,110976,9969,19183
Belgium,2020-09-27,112803,9974,19245
Belgium,2020-09-28,114179,9980,19274
Belgium,2020-09-29,115353,9987,19300
Belgium,2020-09-30,117115,10001,19385
Belgium,2020-10-01,118452,10016,19453
Belgium,2020-10-02,121059,10023,19520
Belgium,2020-10-03,124234,10037,19570
Belgium,2020-10-04,127623,10044,19644
Belgium,2020-10-05,130235,10064,19678
Belgium,2020-10-06,132203,10078,19718
Belgium,2020-10-07,134291,10092,19811
Belgium,2020-10-08,137868,10108,19894
Belgium,2020-10-09,143596,10126,19980
Belgium,2020-10-10,148981,10151,20071
Belgium,2020-10-11,156931,10175,20201
Belgium,2020-10-12,162258,10191,20271
Belgium,2020-10-13,165880,10211,20324
Belgium,2020-10-14,173240,10244,20451
Belgium,2020-10-15,181511,10278,20586
Belgium,2020-10-16,191959,10327,20719
Belgium,2020-10-17,202151,10359,20866
Belgium,2020-10-18,213115,10392,21073
Belgium,2020-10-19,222253,10413,21157
Belgium,2020-10-20,230480,10443,21213
Belgium,2020-10-21,240159,10489,21476
Belgium,2020-10-22,253386,10539,21716
Belgium,2020-10-23,270132,10588,22212
Belgium,2020-10-24,287700,10658,22516
Belgium,2020-10-25,305409,10737,22877
Belgium,2020-10-26,321031,10810,23034
Belgium,2020-10-27,333718,10899,23034
Belgium,2020-10-28,347289,11038,23503
Belgium,2020-10-29,368337,11170,23968
Belgium,2020-10-30,392258,11308,24442
Belgium,2020-10-31,412314,11452,24916
Belgium,2020-11-01,429229,11625,25568
Belgium,2020-11-02,441018,11737,25818
Belgium,2020-11-03,447355,11858,25998
Belgium,2020-11-04,453310,12126,26660
Belgium,2020-11-05,468213,12331,27333
Belgium,2020-11-06,479341,12520,27986
Belgium,2020-11-07,488044,12708,28612
Belgium,2020-11-08,494168,12907,29356
Belgium,2020-11-09,500789,13055,29650
Belgium,2020-11-10,503182,13216,29795
Belgium,2020-11-11,507475,13561,30503
Belgium,2020-11-12,515391,13758,31129
Belgium,2020-11-13,520393,13891,31371
Belgium,2020-11-14,525012,14106,32032
Belgium,2020-11-15,531280,14303,32705
Belgium,2020-11-16,535939,14421,32908
Belgium,2020-11-17,537871,14616,33031
Belgium,2020-11-18,540605,14839,33686
Belgium,2020-11-19,545787,15025,34248
Belgium,2020-11-20,550264,15196,34791
Belgium,2020-11-21,553680,15352,35280
Belgium,2020-11-22,556904,15522,35809
Belgium,2020-11-23,558779,15618,35948
Belgium,2020-11-24,559902,15755,36043
Belgium,2020-11-25,561803,15938,36568
Belgium,2020-11-26,564967,16077,36568
Belgium,2020-11-27,567532,16219,36911
Belgium,2020-11-28,570829,16339,37237
Belgium,2020-11-29,574448,16461,37237
Belgium,2020-11-30,576599,16547,37382
Belgium,2020-12-01,577345,16645,37473
Belgium,2020-12-02,579212,16786,37923
Belgium,2020-12-03,582252,16911,38260
Belgium,2020-12-04,584857,17033,38576
Belgium,2020-12-05,587439,17142,38857
Belgium,2020-12-06,589942,17254,39184
Belgium,2020-12-07,591756,17320,39266
Belgium,2020-12-08,592615,17386,39937
Belgium,2020-12-09,594572,17507,40257
Belgium,2020-12-10,597643,17603,40540
Belgium,2020-12-11,600397,17692,40788
Belgium,2020-12-12,603159,17792,41333
Belgium,2020-12-13,605966,17902,41588
Belgium,2020-12-14,608137,17951,41660
Belgium,2020-12-15,609211,18054,41699
Belgium,2020-12-16,611422,18178,41972
Belgium,2020-12-17,615058,18278,42198
Belgium,2020-12-18,618204,18371,42401
Belgium,2020-12-19,621039,18455,42645
Belgium,2020-12-20,623760,18545,42910
Belgium,2020-12-21,625930,18626,42979
Belgium,2020-12-22,626911,18697,43033
Belgium,2020-12-23,629109,18821,43285
Belgium,2020-12-24,632321,18939,43512
Belgium,2020-12-25,634904,19038,43748
Belgium,2020-12-26,637246,19089,43748
Belgium,2020-12-27,638030,19158,43813
Belgium,2020-12-28,638877,19200,43872
Belgium,2020-12-29,639734,19234,43934
Belgium,2020-12-30,641411,19361,44135
Belgium,2020-12-31,644242,19441,44347
Belgium,2021-01-01,646496,19528,44561
Belgium,2021-01-02,648289,19581,44786
Belgium,2021-01-03,649169,19644,44839
Belgium,2021-01-04,650011,19701,44893
Belgium,2021-01-05,650887,19750,45302
Belgium,2021-01-06,652735,19827,45535
Belgium,2021-01-07,655732,19883,45743
Belgium,2021-01-08,658655,19936,45743
Belgium,2021-01-09,660703,19992,45743
Belgium,2021-01-10,662694,20038,45743
Belgium,2021-01-11,664263,20078,45743
Belgium,2021-01-12,665223,20122,46416
Belgium,2021-01-13,667322,20194,46416
Belgium,2021-01-14,670249,20250,46416
Belgium,2021-01-15,672886,20294,46958
Belgium,2021-01-16,675089,20352,46958
Belgium,2021-01-17,677209,20396,46958
Belgium,2021-01-18,678839,20435,46958
Belgium,2021-01-19,679771,20472,47325
